kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_duration,koi_depth
Kepler-235 d,CONFIRMED,CANDIDATE,20.06036336,3.3203,1494.7
Kepler-235 e,CONFIRMED,CANDIDATE,46.1842039,4.758,1394.7
Kepler-236 b,CONFIRMED,CANDIDATE,8.29561738,1.3421,824.3
Kepler-236 c,CONFIRMED,CANDIDATE,23.96793669,3.827,1182.3
Kepler-237 b,CONFIRMED,CANDIDATE,4.71510843,2.506,417.5
Kepler-237 c,CONFIRMED,CANDIDATE,8.10363271,3.161,887.9
Kepler-238 b,CONFIRMED,CANDIDATE,2.090811305,3.388,115.9
Kepler-238 c,CONFIRMED,CANDIDATE,6.15560285,4.9843,285.0
Kepler-238 d,CONFIRMED,CANDIDATE,13.23352214,6.7372,504.6
Kepler-238 e,CONFIRMED,CANDIDATE,23.65369415,8.2183,3341.8
Kepler-238 f,CONFIRMED,CANDIDATE,50.4467417,7.159,370.3
Kepler-239 b,CONFIRMED,CANDIDATE,11.76307164,2.9076,1037.3
Kepler-239 c,CONFIRMED,CANDIDATE,56.2279271,3.57,862.7
Kepler-24 b,CONFIRMED,CANDIDATE,8.14515981,5.073,446.8
Kepler-24 c,CONFIRMED,CANDIDATE,12.33343853,6.221,536.4
Kepler-24 d,CONFIRMED,CANDIDATE,4.24439049,3.282,174.0
Kepler-24 e,CONFIRMED,CANDIDATE,18.9985279,4.529,430.7
Kepler-240 b,CONFIRMED,CANDIDATE,4.14451656,2.3421,391.8
Kepler-240 c,CONFIRMED,CANDIDATE,7.953547,2.6312,875.4
Kepler-241 b,CONFIRMED,CANDIDATE,12.71809866,3.0957,1149.4
Kepler-241 c,CONFIRMED,CANDIDATE,36.06588163,4.3246,1563.8
Kepler-242 b,CONFIRMED,CANDIDATE,8.20396958,2.9667,1024.4
Kepler-242 c,CONFIRMED,CANDIDATE,14.49645186,4.016,647.5
Kepler-243 b,CONFIRMED,CANDIDATE,5.715425977,2.5242,908.1
Kepler-243 c,CONFIRMED,CANDIDATE,20.0261412,1.611,421.2
Kepler-244 b,CONFIRMED,CANDIDATE,4.311780262,2.7251,1154.0
Kepler-244 c,CONFIRMED,CANDIDATE,9.76734503,1.6585,569.1
Kepler-244 d,CONFIRMED,CANDIDATE,20.0504494,4.556,840.9
Kepler-245 b,CONFIRMED,CANDIDATE,7.49018305,2.7297,1123.6
Kepler-245 c,CONFIRMED,CANDIDATE,17.46087931,2.2641,812.4
Kepler-245 d,CONFIRMED,CANDIDATE,36.2761238,4.7865,1572.6
Kepler-245 e,CONFIRMED,CANDIDATE,3.219814777,2.0642,488.2
Kepler-246 b,CONFIRMED,CANDIDATE,4.601811819,2.2607,755.9
Kepler-246 c,CONFIRMED,CANDIDATE,11.18719905,3.252,353.6
Kepler-247 b,CONFIRMED,CANDIDATE,3.336123113,1.9616,516.3
Kepler-247 c,CONFIRMED,CANDIDATE,9.439459486,2.8979,3036.1
Kepler-247 d,CONFIRMED,CANDIDATE,20.47748843,2.8364,1382.4
Kepler-248 b,CONFIRMED,CANDIDATE,6.308201629,2.9785,1328.5
Kepler-248 c,CONFIRMED,CANDIDATE,16.23947096,4.0374,2590.7
Kepler-249 b,CONFIRMED,CANDIDATE,3.306551643,1.8177,509.2
Kepler-249 c,CONFIRMED,CANDIDATE,7.11373257,2.1764,807.6
Kepler-249 d,CONFIRMED,CANDIDATE,15.36845737,2.4714,756.1
Kepler-25 b,CONFIRMED,CANDIDATE,6.238535444,3.5255,401.6
Kepler-25 c,CONFIRMED,CANDIDATE,12.720370263,2.7306,1180.1
Kepler-250 b,CONFIRMED,CANDIDATE,4.14810719,2.535,175.2
Kepler-250 c,CONFIRMED,CANDIDATE,7.15681552,2.5882,867.0
Kepler-250 d,CONFIRMED,CANDIDATE,17.64830851,2.0873,763.3
Kepler-251 b,CONFIRMED,CANDIDATE,4.79090809,2.603,251.3
Kepler-251 c,CONFIRMED,CANDIDATE,16.51410989,4.1575,973.5
Kepler-251 d,CONFIRMED,CANDIDATE,30.1329298,5.172,1015.8
Kepler-251 e,CONFIRMED,CANDIDATE,99.6415962,4.448,952.5
Kepler-252 b,CONFIRMED,CANDIDATE,6.66833241,1.915,362.3
Kepler-252 c,CONFIRMED,CANDIDATE,10.8484518,2.9993,1675.6
Kepler-253 b,CONFIRMED,CANDIDATE,3.78402867,1.9012,426.1
Kepler-253 c,CONFIRMED,CANDIDATE,10.28194593,3.4366,1110.7
Kepler-253 d,CONFIRMED,CANDIDATE,18.11993039,4.2309,1506.9
Kepler-254 b,CONFIRMED,CANDIDATE,5.826657508,2.9183,1539.1
Kepler-254 c,CONFIRMED,CANDIDATE,12.41216347,3.739,611.3
Kepler-254 d,CONFIRMED,CANDIDATE,18.74649011,3.895,796.8
Kepler-255 b,CONFIRMED,CANDIDATE,5.71462396,2.336,297.8
Kepler-255 c,CONFIRMED,CANDIDATE,9.94602357,3.3862,994.5
Kepler-255 d,CONFIRMED,CANDIDATE,1.04562195,1.8955,213.0
Kepler-256 b,CONFIRMED,CANDIDATE,1.620467654,2.1888,159.6
Kepler-256 c,CONFIRMED,CANDIDATE,3.388012244,2.6849,280.1
Kepler-256 d,CONFIRMED,CANDIDATE,5.83909761,3.1915,273.6
Kepler-256 e,CONFIRMED,CANDIDATE,10.6816951,3.605,307.8
Kepler-257 b,CONFIRMED,CANDIDATE,2.382652873,1.8888,705.4
Kepler-257 c,CONFIRMED,CANDIDATE,6.581477136,3.0896,2318.9
Kepler-257 d,CONFIRMED,CANDIDATE,24.66461416,2.8579,2398.8
Kepler-258 b,CONFIRMED,CANDIDATE,13.19720694,3.4872,2141.4
Kepler-258 c,CONFIRMED,CANDIDATE,33.6528474,3.9616,1140.8
Kepler-259 b,CONFIRMED,CANDIDATE,8.11528727,3.211,834.9
Kepler-259 c,CONFIRMED,CANDIDATE,36.9250409,4.9381,902.0
Kepler-26 b,CONFIRMED,CANDIDATE,12.282998287,2.7096,2794.7
Kepler-26 c,CONFIRMED,CANDIDATE,17.25121397,2.0371,2054.8
Kepler-26 d,CONFIRMED,CANDIDATE,3.543919702,1.8717,507.0
Kepler-26 e,CONFIRMED,CANDIDATE,46.82767725,1.9033,1537.7
Kepler-260 b,CONFIRMED,CANDIDATE,8.18739443,3.0472,517.6
Kepler-260 c,CONFIRMED,CANDIDATE,76.0498163,7.158,445.9
Kepler-261 b,CONFIRMED,CANDIDATE,10.38122447,2.715,801.5
Kepler-261 c,CONFIRMED,CANDIDATE,24.5709023,3.587,764.2
Kepler-262 b,CONFIRMED,CANDIDATE,13.0607936,3.215,236.6
Kepler-262 c,CONFIRMED,CANDIDATE,21.85362905,3.439,355.6
Kepler-263 b,CONFIRMED,CANDIDATE,16.56806842,4.2647,1331.4
Kepler-263 c,CONFIRMED,CANDIDATE,47.3329299,2.708,931.5
Kepler-264 b,CONFIRMED,CANDIDATE,40.8065333,13.135,313.9
Kepler-264 c,CONFIRMED,CANDIDATE,140.10765,18.503,266.8
Kepler-265 b,CONFIRMED,CANDIDATE,6.84619236,3.529,246.8
Kepler-265 c,CONFIRMED,CANDIDATE,17.02902786,4.645,568.9
Kepler-265 d,CONFIRMED,CANDIDATE,43.1312147,3.198,447.8
Kepler-265 e,CONFIRMED,CANDIDATE,67.8321638,7.358,507.8
Kepler-266 b,CONFIRMED,CANDIDATE,6.61836309,3.6813,549.1
Kepler-266 c,CONFIRMED,CANDIDATE,107.7214092,8.042,1396.2
Kepler-267 b,CONFIRMED,CANDIDATE,3.353732008,1.4598,1264.7
Kepler-267 c,CONFIRMED,CANDIDATE,6.877446033,1.3692,1632.3
Kepler-267 d,CONFIRMED,CANDIDATE,28.46464804,2.6657,1629.8
Kepler-268 b,CONFIRMED,CANDIDATE,25.93406406,4.6142,414.5
Kepler-268 c,CONFIRMED,CANDIDATE,83.4463485,6.536,503.0
Kepler-269 b,CONFIRMED,CANDIDATE,5.32667299,3.4045,611.4
Kepler-269 c,CONFIRMED,CANDIDATE,8.1280933,3.727,224.1
Kepler-27 b,CONFIRMED,CANDIDATE,15.33528675,3.897,3081.4
Kepler-27 c,CONFIRMED,CANDIDATE,31.33046135,5.176,5073.8
Kepler-27 d,CONFIRMED,CANDIDATE,6.54626149,2.75,655.9
Kepler-270 b,CONFIRMED,CANDIDATE,11.47609015,5.046,182.3
Kepler-270 c,CONFIRMED,CANDIDATE,25.2630467,6.22,125.5
Kepler-271 b,CONFIRMED,CANDIDATE,10.43547031,3.4167,210.2
Kepler-271 c,CONFIRMED,CANDIDATE,7.41084314,3.245,124.1
Kepler-271 d,CONFIRMED,CANDIDATE,5.24970432,2.746,61.9
Kepler-272 b,CONFIRMED,CANDIDATE,2.97136658,2.716,233.3
Kepler-272 c,CONFIRMED,CANDIDATE,6.05729966,3.7419,385.2
Kepler-272 d,CONFIRMED,CANDIDATE,10.93725572,3.0822,421.6
Kepler-273 b,CONFIRMED,CANDIDATE,2.936527336,1.771,352.3
Kepler-273 c,CONFIRMED,CANDIDATE,8.01500821,3.0137,363.0
Kepler-274 b,CONFIRMED,CANDIDATE,11.63486009,5.466,292.3
Kepler-274 c,CONFIRMED,CANDIDATE,33.1981761,4.709,336.7
Kepler-275 b,CONFIRMED,CANDIDATE,10.30067919,4.885,271.8
Kepler-275 c,CONFIRMED,CANDIDATE,16.08832318,5.731,597.8
Kepler-275 d,CONFIRMED,CANDIDATE,35.6757453,7.381,471.2
Kepler-276 b,CONFIRMED,CANDIDATE,14.12847677,3.685,628.7
Kepler-276 c,CONFIRMED,CANDIDATE,31.8841473,6.122,910.0
Kepler-276 d,CONFIRMED,CANDIDATE,48.6478543,5.464,641.8
Kepler-277 b,CONFIRMED,CANDIDATE,17.32419108,8.045,241.3
Kepler-277 c,CONFIRMED,CANDIDATE,33.0063185,7.118,278.1
Kepler-278 b,CONFIRMED,CANDIDATE,30.1599411,7.874,175.9
Kepler-278 c,CONFIRMED,CANDIDATE,51.0771048,11.233,141.5
Kepler-279 b,CONFIRMED,CANDIDATE,12.30971679,6.74,396.0
Kepler-279 c,CONFIRMED,CANDIDATE,35.7353616,8.491,778.8
Kepler-279 d,CONFIRMED,CANDIDATE,54.4205407,8.559,598.0
Kepler-279 e,CONFIRMED,CANDIDATE,98.353149,24.708,423.0
Kepler-28 b,CONFIRMED,CANDIDATE,5.912273234,2.3254,961.4
Kepler-28 c,CONFIRMED,CANDIDATE,8.98581901,2.8606,881.3
Kepler-280 b,CONFIRMED,CANDIDATE,2.1395563,2.0678,266.1
Kepler-280 c,CONFIRMED,CANDIDATE,4.807103254,0.9393,450.5
Kepler-281 b,CONFIRMED,CANDIDATE,14.64613058,5.688,593.5
Kepler-281 c,CONFIRMED,CANDIDATE,36.33750453,7.06,2828.4
Kepler-281 d,CONFIRMED,CANDIDATE,148.272013,4.192,1707.4
Kepler-282 b,CONFIRMED,CANDIDATE,9.2207691,4.907,140.0
Kepler-282 c,CONFIRMED,CANDIDATE,13.6396648,5.425,162.7
Kepler-282 d,CONFIRMED,CANDIDATE,24.8056775,6.148,624.4
Kepler-282 e,CONFIRMED,CANDIDATE,44.3471936,6.43,791.7
Kepler-283 b,CONFIRMED,CANDIDATE,11.00817635,2.013,1462.5
Kepler-283 c,CONFIRMED,CANDIDATE,92.7495777,5.506,1105.1
Kepler-284 b,CONFIRMED,CANDIDATE,12.69905011,2.9899,797.4
Kepler-284 c,CONFIRMED,CANDIDATE,37.5142128,5.303,935.0
Kepler-285 b,CONFIRMED,CANDIDATE,2.633852528,2.0206,259.8
Kepler-285 c,CONFIRMED,CANDIDATE,6.18670882,2.909,202.6
Kepler-286 b,CONFIRMED,CANDIDATE,1.796320953,1.9139,210.9
Kepler-286 c,CONFIRMED,CANDIDATE,3.468073,2.361,243.9
Kepler-286 d,CONFIRMED,CANDIDATE,5.9142668,2.661,253.2
Kepler-286 e,CONFIRMED,CANDIDATE,29.2214959,4.014,394.0
Kepler-287 b,CONFIRMED,CANDIDATE,20.34237838,2.3351,564.6
Kepler-287 c,CONFIRMED,CANDIDATE,44.8520997,3.5729,780.8
Kepler-288 b,CONFIRMED,CANDIDATE,6.09747233,3.431,217.6
Kepler-288 c,CONFIRMED,CANDIDATE,19.30581662,4.2902,709.1
Kepler-288 d,CONFIRMED,CANDIDATE,56.637918,6.172,589.7
Kepler-289 b,CONFIRMED,CANDIDATE,34.5439452,3.482,429.8
Kepler-289 c,CONFIRMED,CANDIDATE,125.86540191,9.0191,12390.0
Kepler-289 e,CONFIRMED,CANDIDATE,330.071558,4.295,616.7
Kepler-29 b,CONFIRMED,CANDIDATE,10.3392408,3.075,1184.6
Kepler-29 c,CONFIRMED,CANDIDATE,13.28689997,3.2825,1039.6
Kepler-290 b,CONFIRMED,CANDIDATE,14.58932429,2.4184,831.3
Kepler-290 c,CONFIRMED,CANDIDATE,36.7704935,4.42,1346.6
Kepler-290 d,CONFIRMED,CANDIDATE,0.764017553,1.103,128.2
Kepler-291 b,CONFIRMED,CANDIDATE,3.546531809,2.2746,442.7
Kepler-291 c,CONFIRMED,CANDIDATE,5.70070626,1.6408,379.8
Kepler-292 b,CONFIRMED,CANDIDATE,2.58083264,2.1729,270.2
Kepler-292 c,CONFIRMED,CANDIDATE,3.71545593,2.558,331.7
Kepler-292 d,CONFIRMED,CANDIDATE,7.0556584,3.0479,705.6
Kepler-292 e,CONFIRMED,CANDIDATE,11.97884409,3.751,707.9
Kepler-292 f,CONFIRMED,CANDIDATE,20.8341497,4.522,803.1
Kepler-293 b,CONFIRMED,CANDIDATE,19.25404023,4.6509,987.7
Kepler-293 c,CONFIRMED,CANDIDATE,54.1558384,4.432,1109.8
Kepler-294 b,CONFIRMED,CANDIDATE,3.70122061,2.523,327.4
Kepler-294 c,CONFIRMED,CANDIDATE,6.62643441,3.1752,814.6
Kepler-295 b,CONFIRMED,CANDIDATE,12.64504291,9.117,200.4
Kepler-295 c,CONFIRMED,CANDIDATE,21.5262958,8.392,190.0
Kepler-295 d,CONFIRMED,CANDIDATE,33.8845825,6.538,224.1
Kepler-296 b,CONFIRMED,CANDIDATE,10.8644095,1.853,748.7
Kepler-296 c,CONFIRMED,CANDIDATE,5.841636615,1.8734,1336.3
Kepler-296 d,CONFIRMED,CANDIDATE,19.85029495,2.8407,1607.5
Kepler-296 f,CONFIRMED,CANDIDATE,63.3354719,3.651,983.0
Kepler-297 b,CONFIRMED,CANDIDATE,38.86848956,6.0573,1004.9
Kepler-297 c,CONFIRMED,CANDIDATE,74.92768653,4.74,4119.2
Kepler-297 d,CONFIRMED,CANDIDATE,150.0189511,4.3823,4319.7
Kepler-298 b,CONFIRMED,CANDIDATE,10.47548084,2.3024,1070.7
Kepler-298 c,CONFIRMED,CANDIDATE,22.92886314,2.0831,908.9
Kepler-298 d,CONFIRMED,CANDIDATE,77.4740991,4.168,1543.6
Kepler-299 b,CONFIRMED,CANDIDATE,2.92721119,2.545,170.2
Kepler-299 c,CONFIRMED,CANDIDATE,6.88595222,4.148,428.5
Kepler-299 d,CONFIRMED,CANDIDATE,15.0549356,4.801,256.4
Kepler-299 e,CONFIRMED,CANDIDATE,38.2856338,6.512,322.8
Kepler-3 b,CONFIRMED,CANDIDATE,4.887803076,2.36255,4315.8
Kepler-30 b,CONFIRMED,CANDIDATE,29.1598615,4.803,488.0
Kepler-30 c,CONFIRMED,CANDIDATE,60.32494216,6.6188,20280.0
Kepler-30 d,CONFIRMED,CANDIDATE,143.2063047,8.9302,10566.0
Kepler-300 b,CONFIRMED,CANDIDATE,10.44635944,2.749,354.2
Kepler-300 c,CONFIRMED,CANDIDATE,40.7150498,8.587,563.9
Kepler-301 b,CONFIRMED,CANDIDATE,2.508553286,2.2664,211.6
Kepler-301 c,CONFIRMED,CANDIDATE,5.41908491,2.3379,231.0
Kepler-301 d,CONFIRMED,CANDIDATE,13.75129636,3.853,348.5
Kepler-302 b,CONFIRMED,CANDIDATE,30.1837021,5.879,974.9
Kepler-302 c,CONFIRMED,CANDIDATE,127.2824442,7.1545,8088.6
Kepler-303 b,CONFIRMED,CANDIDATE,1.937029968,1.4727,312.3
Kepler-303 c,CONFIRMED,CANDIDATE,7.06117322,1.0406,481.7
Kepler-304 b,CONFIRMED,CANDIDATE,3.295701024,1.8268,1745.7
Kepler-304 c,CONFIRMED,CANDIDATE,5.315954488,1.1165,965.9
Kepler-304 d,CONFIRMED,CANDIDATE,9.65349016,2.9029,1308.6
Kepler-304 e,CONFIRMED,CANDIDATE,1.499144441,1.4259,258.9
Kepler-305 b,CONFIRMED,CANDIDATE,5.48711441,2.93,1328.6
Kepler-305 c,CONFIRMED,CANDIDATE,8.29084167,3.613,1033.9
Kepler-305 d,CONFIRMED,CANDIDATE,16.73869035,2.398,996.8
Kepler-305 e,CONFIRMED,CANDIDATE,3.20539622,2.143,453.6
Kepler-306 b,CONFIRMED,CANDIDATE,4.64622383,2.5137,446.5
Kepler-306 c,CONFIRMED,CANDIDATE,7.24022418,2.9153,864.9
Kepler-306 d,CONFIRMED,CANDIDATE,17.32670445,4.269,800.0
Kepler-306 e,CONFIRMED,CANDIDATE,44.8411168,5.902,1051.6
Kepler-307 b,CONFIRMED,CANDIDATE,10.41572666,2.7719,825.3
Kepler-307 c,CONFIRMED,CANDIDATE,13.08424286,3.0401,662.0
Kepler-308 b,CONFIRMED,CANDIDATE,9.69501146,2.75,515.2
Kepler-308 c,CONFIRMED,CANDIDATE,15.3825394,3.815,550.5
Kepler-309 b,CONFIRMED,CANDIDATE,5.92365747,2.6302,406.5
Kepler-309 c,CONFIRMED,CANDIDATE,105.3582299,3.81,1210.2
Kepler-31 b,CONFIRMED,CANDIDATE,20.86021229,5.1937,1910.5
Kepler-31 c,CONFIRMED,CANDIDATE,42.63427848,6.1998,1719.3
Kepler-31 d,CONFIRMED,CANDIDATE,87.6476068,8.871,1009.6
Kepler-310 b,CONFIRMED,CANDIDATE,13.93068791,2.312,186.5
Kepler-310 c,CONFIRMED,CANDIDATE,56.4758069,5.961,1091.8
Kepler-310 d,CONFIRMED,CANDIDATE,92.8747294,7.474,658.8
Kepler-311 b,CONFIRMED,CANDIDATE,9.17617167,4.2642,206.9
Kepler-311 c,CONFIRMED,CANDIDATE,19.7383992,4.894,168.1
Kepler-312 b,CONFIRMED,CANDIDATE,1.772451066,2.4592,79.2
Kepler-312 c,CONFIRMED,CANDIDATE,19.74733983,3.4444,480.7
Kepler-313 b,CONFIRMED,CANDIDATE,14.97031664,5.884,290.5
Kepler-313 c,CONFIRMED,CANDIDATE,32.2753853,8.622,223.9
Kepler-314 b,CONFIRMED,CANDIDATE,2.46106962,2.184,84.2
Kepler-314 c,CONFIRMED,CANDIDATE,5.960400011,2.8617,828.3
Kepler-315 b,CONFIRMED,CANDIDATE,96.109323,9.877,982.3
Kepler-315 c,CONFIRMED,CANDIDATE,265.47847,10.28,1040.7
Kepler-316 b,CONFIRMED,CANDIDATE,2.240486703,1.3988,436.3
Kepler-316 c,CONFIRMED,CANDIDATE,6.82778157,2.3726,545.8
Kepler-317 b,CONFIRMED,CANDIDATE,5.52418625,2.826,491.0
Kepler-317 c,CONFIRMED,CANDIDATE,8.77514782,3.176,351.9
Kepler-318 b,CONFIRMED,CANDIDATE,4.66271902,2.757,1630.6
Kepler-318 c,CONFIRMED,CANDIDATE,11.8150174,2.834,1003.0
Kepler-319 b,CONFIRMED,CANDIDATE,4.36273233,2.2375,341.6
Kepler-319 c,CONFIRMED,CANDIDATE,6.94135824,1.8899,825.0
Kepler-319 d,CONFIRMED,CANDIDATE,31.7821117,3.856,570.2
Kepler-32 b,CONFIRMED,CANDIDATE,5.90127815,2.1979,1525.2
Kepler-32 c,CONFIRMED,CANDIDATE,8.75209691,2.3742,1367.6
Kepler-32 d,CONFIRMED,CANDIDATE,22.78078241,3.3002,1925.1
Kepler-32 e,CONFIRMED,CANDIDATE,2.896005211,1.6776,614.1
Kepler-32 f,CONFIRMED,CANDIDATE,0.742957911,0.6688,843.3
Kepler-320 b,CONFIRMED,CANDIDATE,8.37159554,5.252,98.0
Kepler-320 c,CONFIRMED,CANDIDATE,17.9346606,6.25,142.7
Kepler-321 b,CONFIRMED,CANDIDATE,4.915385452,2.7757,225.5
Kepler-321 c,CONFIRMED,CANDIDATE,13.09390911,2.2805,398.7
Kepler-322 b,CONFIRMED,CANDIDATE,1.653889476,1.7242,124.4
Kepler-322 c,CONFIRMED,CANDIDATE,4.33722007,2.4973,358.5
Kepler-323 b,CONFIRMED,CANDIDATE,1.6783263,2.5123,146.3
Kepler-323 c,CONFIRMED,CANDIDATE,3.553831111,3.1029,191.8
Kepler-324 b,CONFIRMED,CANDIDATE,4.38536428,2.5126,198.5
Kepler-324 c,CONFIRMED,CANDIDATE,51.8098276,6.343,1025.4
Kepler-324 d,CONFIRMED,CANDIDATE,34.205785079,5.1691,183.2
Kepler-324 e,CONFIRMED,CANDIDATE,13.97945055,1.2325,356.1
Kepler-325 b,CONFIRMED,CANDIDATE,4.544436472,1.8141,879.3
Kepler-325 c,CONFIRMED,CANDIDATE,12.76220558,2.0688,653.8
Kepler-325 d,CONFIRMED,CANDIDATE,38.7149617,3.441,694.8
Kepler-326 b,CONFIRMED,CANDIDATE,2.248288213,2.0361,263.2
Kepler-326 c,CONFIRMED,CANDIDATE,4.580346161,2.097,308.3
Kepler-326 d,CONFIRMED,CANDIDATE,6.76690759,1.7062,249.3
Kepler-327 b,CONFIRMED,CANDIDATE,2.549562652,1.6999,495.1
Kepler-327 c,CONFIRMED,CANDIDATE,5.21230171,2.098,430.0
Kepler-327 d,CONFIRMED,CANDIDATE,13.96950181,1.5871,1110.0
Kepler-328 b,CONFIRMED,CANDIDATE,34.9168399,7.343,500.0
Kepler-328 c,CONFIRMED,CANDIDATE,71.3116598,8.813,2138.0
Kepler-329 b,CONFIRMED,CANDIDATE,7.41634701,2.1362,505.5
Kepler-329 c,CONFIRMED,CANDIDATE,18.6848377,3.7965,1251.5
Kepler-33 b,CONFIRMED,CANDIDATE,5.66815821,4.9064,119.7
Kepler-33 c,CONFIRMED,CANDIDATE,13.17555999,6.6677,280.0
Kepler-33 d,CONFIRMED,CANDIDATE,21.77568158,7.9588,797.9
Kepler-33 e,CONFIRMED,CANDIDATE,31.7848157,8.8077,444.5
Kepler-33 f,CONFIRMED,CANDIDATE,41.0283424,9.8052,541.4
Kepler-330 b,CONFIRMED,CANDIDATE,8.25980352,2.928,298.4
Kepler-330 c,CONFIRMED,CANDIDATE,15.95541913,3.9851,762.6
Kepler-331 b,CONFIRMED,CANDIDATE,8.45746636,2.2906,1320.3
Kepler-331 c,CONFIRMED,CANDIDATE,17.28116957,2.829,1562.8
Kepler-331 d,CONFIRMED,CANDIDATE,32.1340014,2.691,1262.0
Kepler-332 b,CONFIRMED,CANDIDATE,7.62635494,2.4168,296.1
Kepler-332 c,CONFIRMED,CANDIDATE,15.99560373,3.471,221.7
Kepler-332 d,CONFIRMED,CANDIDATE,34.2115022,4.947,273.8
Kepler-333 b,CONFIRMED,CANDIDATE,12.55111099,3.1293,494.1
Kepler-333 c,CONFIRMED,CANDIDATE,24.0884178,3.952,387.2
Kepler-334 b,CONFIRMED,CANDIDATE,5.47033376,3.1441,112.0
Kepler-334 c,CONFIRMED,CANDIDATE,12.75800092,4.1828,187.9
Kepler-334 d,CONFIRMED,CANDIDATE,25.0985083,2.7727,167.6
Kepler-335 b,CONFIRMED,CANDIDATE,6.56226483,4.0144,260.8
Kepler-335 c,CONFIRMED,CANDIDATE,67.844689,11.757,211.2
Kepler-336 b,CONFIRMED,CANDIDATE,2.0248205,2.55,63.3
Kepler-336 c,CONFIRMED,CANDIDATE,9.59993246,4.3206,271.2
Kepler-336 d,CONFIRMED,CANDIDATE,20.67876365,4.6395,323.9
Kepler-337 b,CONFIRMED,CANDIDATE,3.29276797,4.8069,80.7
Kepler-337 c,CONFIRMED,CANDIDATE,9.69315023,5.6725,141.8
Kepler-338 b,CONFIRMED,CANDIDATE,13.72710334,7.3419,199.2
Kepler-338 c,CONFIRMED,CANDIDATE,24.3110031,8.7682,184.4
Kepler-338 d,CONFIRMED,CANDIDATE,44.4304059,10.306,238.5
Kepler-338 e,CONFIRMED,CANDIDATE,9.34145925,6.18,81.7
Kepler-339 b,CONFIRMED,CANDIDATE,4.97760447,2.5719,287.3
Kepler-339 c,CONFIRMED,CANDIDATE,6.98800953,3.103,193.2
Kepler-339 d,CONFIRMED,CANDIDATE,10.55840479,3.366,194.2
Kepler-340 b,CONFIRMED,CANDIDATE,14.8444836,6.091,177.9
Kepler-340 c,CONFIRMED,CANDIDATE,22.8245144,6.617,322.7
Kepler-341 b,CONFIRMED,CANDIDATE,5.19559398,3.748,116.0
Kepler-341 c,CONFIRMED,CANDIDATE,8.0103929,4.2713,294.1
Kepler-341 d,CONFIRMED,CANDIDATE,27.6666375,6.315,324.0
Kepler-341 e,CONFIRMED,CANDIDATE,42.4729078,7.253,334.0
Kepler-342 b,CONFIRMED,CANDIDATE,15.17026921,4.3311,224.8
Kepler-342 c,CONFIRMED,CANDIDATE,26.2347447,3.536,196.5
Kepler-342 d,CONFIRMED,CANDIDATE,39.4576228,9.557,244.8
Kepler-342 e,CONFIRMED,CANDIDATE,1.644221032,2.9122,47.8
Kepler-343 b,CONFIRMED,CANDIDATE,8.96847034,4.4073,234.3
Kepler-343 c,CONFIRMED,CANDIDATE,23.2218115,2.744,210.4
Kepler-344 b,CONFIRMED,CANDIDATE,21.96401646,2.7509,693.4
Kepler-344 c,CONFIRMED,CANDIDATE,125.602323,7.105,925.7
Kepler-345 b,CONFIRMED,CANDIDATE,7.41556471,1.973,150.4
Kepler-345 c,CONFIRMED,CANDIDATE,9.38740646,1.6165,384.6
Kepler-346 b,CONFIRMED,CANDIDATE,6.51112385,1.6919,695.1
Kepler-346 c,CONFIRMED,CANDIDATE,23.85163321,2.4453,833.7
Kepler-347 b,CONFIRMED,CANDIDATE,12.7983174,6.401,336.6
Kepler-347 c,CONFIRMED,CANDIDATE,27.3214242,4.836,279.6
Kepler-348 b,CONFIRMED,CANDIDATE,7.05675145,2.0261,130.0
Kepler-348 c,CONFIRMED,CANDIDATE,17.2653659,5.02,67.9
Kepler-349 b,CONFIRMED,CANDIDATE,5.92972237,2.518,412.1
Kepler-349 c,CONFIRMED,CANDIDATE,12.2476121,3.209,402.7
Kepler-350 b,CONFIRMED,CANDIDATE,11.1895709,5.3,143.3
Kepler-350 c,CONFIRMED,CANDIDATE,17.84850835,5.8919,391.2
Kepler-350 d,CONFIRMED,CANDIDATE,26.1363443,6.613,362.2
Kepler-351 b,CONFIRMED,CANDIDATE,37.0551726,5.439,1028.8
Kepler-351 c,CONFIRMED,CANDIDATE,57.2488518,6.083,1455.6
Kepler-351 d,CONFIRMED,CANDIDATE,142.545,8.75,905.4
Kepler-352 b,CONFIRMED,CANDIDATE,10.05550267,2.951,147.7
Kepler-352 c,CONFIRMED,CANDIDATE,16.33269981,2.174,300.4
Kepler-352 d,CONFIRMED,CANDIDATE,6.8873113,2.214,85.3
Kepler-353 b,CONFIRMED,CANDIDATE,5.79529495,2.272,334.3
Kepler-353 c,CONFIRMED,CANDIDATE,8.41100305,2.4553,755.6
Kepler-354 b,CONFIRMED,CANDIDATE,5.47665801,2.5482,648.0
Kepler-354 d,CONFIRMED,CANDIDATE,24.2101973,4.046,458.0
Kepler-355 b,CONFIRMED,CANDIDATE,11.0317836,4.753,182.3
Kepler-355 c,CONFIRMED,CANDIDATE,25.7626846,6.908,619.5
Kepler-356 b,CONFIRMED,CANDIDATE,4.6126736,3.0643,133.2
Kepler-356 c,CONFIRMED,CANDIDATE,13.12162167,3.6138,196.9
Kepler-357 b,CONFIRMED,CANDIDATE,6.47539108,2.7048,530.6
